Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
NE;BA;IRECE;IRECE DERIVADOS DE PETROLEO LTDA - EPP; 09.186.976/0001-75;PRA A DR. MARIO DOURADO SOBRINHO;87-A;TERREO;CENTRO;44900-000;DIESEL S10;01/07/2020;3,329;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;IRECE;AUTO POSTO COPA 70 LTDA; 03.961.850/0001-44; BA 052 KM 354;SN;;SEDE;44900-000;GASOLINA;01/07/2020;4,259;;R$ / litro;BRANCA
NE;BA;IRECE;AUTO POSTO COPA 70 LTDA; 03.961.850/0001-44; BA 052 KM 354;SN;;SEDE;44900-000;ETANOL;01/07/2020;2,989;;R$ / litro;BRANCA
NE;BA;IRECE;AUTO POSTO COPA 70 LTDA; 03.961.850/0001-44; BA 052 KM 354;SN;;SEDE;44900-000;DIESEL;01/07/2020;3,239;;R$ / litro;BRANCA
NE;BA;IRECE;AUTO POSTO COPA 70 LTDA; 03.961.850/0001-44; BA 052 KM 354;SN;;SEDE;44900-000;DIESEL S10;01/07/2020;3,289;;R$ / litro;BRANCA
NE;BA;IRECE;LIDER DERIVADOS DE PETROLEO LTDA; 04.680.265/0001-39;AVENIDA AV RAIMUNDO BONFIM;25;PREDIO;CENTRO;44900-000;ETANOL;01/07/2020;2,999;2,62;R$ / litro;BRANCA
NE;BA;IRECE;LIDER DERIVADOS DE PETROLEO LTDA; 04.680.265/0001-39;AVENIDA AV RAIMUNDO BONFIM;25;PREDIO;CENTRO;44900-000;DIESEL S10;01/07/2020;3,299;2,86;R$ / litro;BRANCA
NE;BA;IRECE;S. A. M. COMERCIO LTDA.; 04.488.384/0001-94;AVENIDA CARAIBAS;247;;CENTRO;44900-000;GASOLINA;01/07/2020;4,21;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;IRECE;S. A. M. COMERCIO LTDA.; 04.488.384/0001-94;AVENIDA CARAIBAS;247;;CENTRO;44900-000;ETANOL;01/07/2020;3,07;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;IRECE;S. A. M. COMERCIO LTDA.; 04.488.384/0001-94;AVENIDA CARAIBAS;247;;CENTRO;44900-000;DIESEL;01/07/2020;3,14;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;IRECE;EDGAR ALICRIM DE SOUZA E CIA LTDA; 02.085.559/0003-59;AVENIDA ANTONIO CARLOS MAGALHAES;30;;CENTRO;44900-000;GASOLINA;01/07/2020;4,21;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;IRECE;EDGAR ALICRIM DE SOUZA E CIA LTDA; 02.085.559/0003-59;AVENIDA ANTONIO CARLOS MAGALHAES;30;;CENTRO;44900-000;ETANOL;01/07/2020;3,07;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;IRECE;EDGAR ALICRIM DE SOUZA E CIA LTDA; 02.085.559/0003-59;AVENIDA ANTONIO CARLOS MAGALHAES;30;;CENTRO;44900-000;DIESEL;01/07/2020;3,14;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;ITABUNA;COMERCIO DE COMBUSTIVEL NUNES LTDA; 05.117.524/0001-80;AVENIDA MANOEL CHAVES;500;LT.JD.CORDIER L. 8/13;JACANA;45608-401;GASOLINA;01/07/2020;4,47;;R$ / litro;BRANCA
NE;BA;ITABUNA;COMERCIO DE COMBUSTIVEL NUNES LTDA; 05.117.524/0001-80;AVENIDA MANOEL CHAVES;500;LT.JD.CORDIER L. 8/13;JACANA;45608-401;ETANOL;01/07/2020;3,33;;R$ / litro;BRANCA
NE;BA;ITABUNA;COMERCIO DE COMBUSTIVEL NUNES LTDA; 05.117.524/0001-80;AVENIDA MANOEL CHAVES;500;LT.JD.CORDIER L. 8/13;JACANA;45608-401;DIESEL;01/07/2020;3,19;;R$ / litro;BRANCA
NE;BA;ITABUNA;COMERCIO DE COMBUSTIVEL NUNES LTDA; 05.117.524/0001-80;AVENIDA MANOEL CHAVES;500;LT.JD.CORDIER L. 8/13;JACANA;45608-401;DIESEL S10;01/07/2020;3,29;;R$ / litro;BRANCA
NE;BA;ITABUNA;AUTO POSTO UNIVERSAL LTDA; 05.895.058/0001-64;AVENIDA PRINCESA ISABEL;S/N;ESQ.C/RUA SERGIPE;SAO CAETANO;45607-000;GASOLINA;01/07/2020;4,47;;R$ / litro;RAIZEN
NE;BA;ITABUNA;AUTO POSTO UNIVERSAL LTDA; 05.895.058/0001-64;AVENIDA PRINCESA ISABEL;S/N;ESQ.C/RUA SERGIPE;SAO CAETANO;45607-000;ETANOL;01/07/2020;3,28;;R$ / litro;RAIZEN
NE;BA;ITABUNA;AUTO POSTO UNIVERSAL LTDA; 05.895.058/0001-64;AVENIDA PRINCESA ISABEL;S/N;ESQ.C/RUA SERGIPE;SAO CAETANO;45607-000;DIESEL;01/07/2020;3,05;;R$ / litro;RAIZEN
NE;BA;ITABUNA;AUTO POSTO UNIVERSAL LTDA; 05.895.058/0001-64;AVENIDA PRINCESA ISABEL;S/N;ESQ.C/RUA SERGIPE;SAO CAETANO;45607-000;DIESEL S10;01/07/2020;3,08;;R$ / litro;RAIZEN
NE;BA;ITABUNA;CARNEIRO DERIVADOS DE PETROLEO LTDA; 05.511.277/0001-00;AVENIDA JOSE SOARES PINHEIRO;S/N;KM 3;LOMANTO JUNIOR;45600-013;GASOLINA;01/07/2020;4,47;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;ITABUNA;CARNEIRO DERIVADOS DE PETROLEO LTDA; 05.511.277/0001-00;AVENIDA JOSE SOARES PINHEIRO;S/N;KM 3;LOMANTO JUNIOR;45600-013;ETANOL;01/07/2020;3,34;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;ITABUNA;CARNEIRO DERIVADOS DE PETROLEO LTDA; 05.511.277/0001-00;AVENIDA JOSE SOARES PINHEIRO;S/N;KM 3;LOMANTO JUNIOR;45600-013;DIESEL;01/07/2020;3,19;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;ITABUNA;CARNEIRO DERIVADOS DE PETROLEO LTDA; 05.511.277/0001-00;AVENIDA JOSE SOARES PINHEIRO;S/N;KM 3;LOMANTO JUNIOR;45600-013;DIESEL S10;01/07/2020;3,29;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;ITABUNA;FERRADAS COMERCIO E DERIVADOS DE PETROLEO LTDA; 33.947.326/0001-80;RUA SANTO ANTONIO;S/N;LOTEAMENTO GONCALVES;FERRADAS;45609-000;GASOLINA;01/07/2020;4,47;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;ITABUNA;FERRADAS COMERCIO E DERIVADOS DE PETROLEO LTDA; 33.947.326/0001-80;RUA SANTO ANTONIO;S/N;LOTEAMENTO GONCALVES;FERRADAS;45609-000;ETANOL;01/07/2020;3,28;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;ITABUNA;FERRADAS COMERCIO E DERIVADOS DE PETROLEO LTDA; 33.947.326/0001-80;RUA SANTO ANTONIO;S/N;LOTEAMENTO GONCALVES;FERRADAS;45609-000;DIESEL;01/07/2020;3,05;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;ITABUNA;FERRADAS COMERCIO E DERIVADOS DE PETROLEO LTDA; 33.947.326/0001-80;RUA SANTO ANTONIO;S/N;LOTEAMENTO GONCALVES;FERRADAS;45609-000;DIESEL S10;01/07/2020;3,08;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;ITABUNA;PEIXOTO PRODUTOS DE PETROLEO LTDA; 32.609.778/0001-99;AVENIDA JURACY MAGALHAES;782;TERREO;FATIMA;45603-530;GASOLINA;01/07/2020;4,39;;R$ / litro;RAIZEN
NE;BA;ITABUNA;PEIXOTO PRODUTOS DE PETROLEO LTDA; 32.609.778/0001-99;AVENIDA JURACY MAGALHAES;782;TERREO;FATIMA;45603-530;ETANOL;01/07/2020;3,25;;R$ / litro;RAIZEN
NE;BA;ITABUNA;PEIXOTO PRODUTOS DE PETROLEO LTDA; 32.609.778/0001-99;AVENIDA JURACY MAGALHAES;782;TERREO;FATIMA;45603-530;DIESEL S10;01/07/2020;3,1;;R$ / litro;RAIZEN
NE;BA;ITABUNA;DERIVADOS DE PETROLEO E SERVICOS LTDA; 14.345.573/0001-61;AVENIDA JOSE SOARES PINHEIRO;2261;TERREO;LOMANTO JUNIOR;45601-051;GASOLINA;01/07/2020;4,47;3,615;R$ / litro;BRANCA
NE;BA;ITABUNA;DERIVADOS DE PETROLEO E SERVICOS LTDA; 14.345.573/0001-61;AVENIDA JOSE SOARES PINHEIRO;2261;TERREO;LOMANTO JUNIOR;45601-051;ETANOL;01/07/2020;3,45;2,635;R$ / litro;BRANCA
NE;BA;ITABUNA;DERIVADOS DE PETROLEO E SERVICOS LTDA; 14.345.573/0001-61;AVENIDA JOSE SOARES PINHEIRO;2261;TERREO;LOMANTO JUNIOR;45601-051;DIESEL;01/07/2020;3,19;2,74;R$ / litro;BRANCA
NE;BA;ITABUNA;DERIVADOS DE PETROLEO TEUNA LTDA; 13.056.270/0001-66;AVENIDA INACIO TOSTA FILHO;834;;CENTRO;45600-201;GASOLINA;01/07/2020;4,49;;R$ / litro;BRANCA
NE;BA;ITABUNA;DERIVADOS DE PETROLEO TEUNA LTDA; 13.056.270/0001-66;AVENIDA INACIO TOSTA FILHO;834;;CENTRO;45600-201;ETANOL;01/07/2020;3,35;;R$ / litro;BRANCA
NE;BA;ITABUNA;DERIVADOS DE PETROLEO TEUNA LTDA; 13.056.270/0001-66;AVENIDA INACIO TOSTA FILHO;834;;CENTRO;45600-201;DIESEL S10;01/07/2020;3,31;;R$ / litro;BRANCA
NE;BA;ITABUNA;FAMA COMERCIO DE COMBUSTIVEIS EIRELI; 05.203.319/0001-38;AVENIDA AMELIA AMADO;987;;CENTRO;45600-011;GASOLINA;01/07/2020;4,499;3,605;R$ / litro;BRANCA
NE;BA;ITABUNA;FAMA COMERCIO DE COMBUSTIVEIS EIRELI; 05.203.319/0001-38;AVENIDA AMELIA AMADO;987;;CENTRO;45600-011;ETANOL;01/07/2020;3,35;2,686;R$ / litro;BRANCA
NE;BA;ITABUNA;FAMA COMERCIO DE COMBUSTIVEIS EIRELI; 05.203.319/0001-38;AVENIDA AMELIA AMADO;987;;CENTRO;45600-011;DIESEL;01/07/2020;3,309;2,67;R$ / litro;BRANCA
NE;BA;ITABUNA;FAMA COMERCIO DE COMBUSTIVEIS EIRELI; 05.203.319/0001-38;AVENIDA AMELIA AMADO;987;;CENTRO;45600-011;DIESEL S10;01/07/2020;3,449;2,83;R$ / litro;BRANCA
NE;BA;ITABUNA;POSTO UNIVERSAL COMÉRCIO DE COMBUSTÍVEIS LTDA; 03.340.439/0001-51;RUA MARIA OLIVIA REBOUÇAS;S/N;;CENTRO;45600-000;GASOLINA;01/07/2020;4,47;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;ITABUNA;POSTO UNIVERSAL COMÉRCIO DE COMBUSTÍVEIS LTDA; 03.340.439/0001-51;RUA MARIA OLIVIA REBOUÇAS;S/N;;CENTRO;45600-000;DIESEL S10;01/07/2020;3,08;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;ITAMARAJU;COMERCIO DE COMBUSTIVEIS PENIEL LTDA; 03.317.975/0003-06;AVENIDA PERIMETRAL;1450;;CENTRO;45836-000;GASOLINA;01/07/2020;4,479;3,8103;R$ / litro;BRANCA
NE;BA;ITAMARAJU;COMERCIO DE COMBUSTIVEIS PENIEL LTDA; 03.317.975/0003-06;AVENIDA PERIMETRAL;1450;;CENTRO;45836-000;ETANOL;01/07/2020;3,399;2,4563;R$ / litro;BRANCA
NE;BA;ITAMARAJU;COMERCIO DE COMBUSTIVEIS PENIEL LTDA; 03.317.975/0003-06;AVENIDA PERIMETRAL;1450;;CENTRO;45836-000;DIESEL;01/07/2020;3,08;2,7689;R$ / litro;BRANCA
NE;BA;ITAMARAJU;COMERCIO DE COMBUSTIVEIS PENIEL LTDA; 03.317.975/0003-06;AVENIDA PERIMETRAL;1450;;CENTRO;45836-000;DIESEL S10;01/07/2020;3,18;2,976;R$ / litro;BRANCA
NE;BA;ITAMARAJU;CODEPEL COMÉRCIO DE DERIVADOS DE PETRÓLEO LTDA; 05.696.709/0001-97;AVENIDA PERIMETRAL;348;;CENTRO;45836-000;GASOLINA;01/07/2020;4,479;3,5455;R$ / litro;BRANCA
NE;BA;ITAMARAJU;CODEPEL COMÉRCIO DE DERIVADOS DE PETRÓLEO LTDA; 05.696.709/0001-97;AVENIDA PERIMETRAL;348;;CENTRO;45836-000;ETANOL;01/07/2020;3,399;2,4719;R$ / litro;BRANCA
NE;BA;ITAMARAJU;CODEPEL COMÉRCIO DE DERIVADOS DE PETRÓLEO LTDA; 05.696.709/0001-97;AVENIDA PERIMETRAL;348;;CENTRO;45836-000;DIESEL;01/07/2020;3,08;2,4572;R$ / litro;BRANCA
NE;BA;ITAMARAJU;CODEPEL COMÉRCIO DE DERIVADOS DE PETRÓLEO LTDA; 05.696.709/0001-97;AVENIDA PERIMETRAL;348;;CENTRO;45836-000;DIESEL S10;01/07/2020;3,18;2,8283;R$ / litro;BRANCA
NE;BA;ITAMARAJU;BENTIVI DERIVADOS DE PETROLEO LTDA; 13.683.818/0001-06;RODOVIA BR 101;S/N;KM 808;SEDE;45830-000;GASOLINA;01/07/2020;4,599;;R$ / litro;IPIRANGA
NE;BA;ITAMARAJU;BENTIVI DERIVADOS DE PETROLEO LTDA; 13.683.818/0001-06;RODOVIA BR 101;S/N;KM 808;SEDE;45830-000;ETANOL;01/07/2020;3,599;;R$ / litro;IPIRANGA
NE;BA;ITAMARAJU;BENTIVI DERIVADOS DE PETROLEO LTDA; 13.683.818/0001-06;RODOVIA BR 101;S/N;KM 808;SEDE;45830-000;DIESEL;01/07/2020;3,159;;R$ / litro;IPIRANGA
NE;BA;ITAMARAJU;BENTIVI DERIVADOS DE PETROLEO LTDA; 13.683.818/0001-06;RODOVIA BR 101;S/N;KM 808;SEDE;45830-000;DIESEL S10;01/07/2020;3,259;;R$ / litro;IPIRANGA
NE;BA;JAGUAQUARA;AUTO POSTO DE COMBUSTIVEIS INACIO LTDA - ME; 09.158.126/0001-63;RUA RODOLFO SANTOS;369;;CEARA;45345-000;GASOLINA;01/07/2020;4,409;3,66;R$ / litro;HORA
NE;BA;JAGUAQUARA;AUTO POSTO DE COMBUSTIVEIS INACIO LTDA - ME; 09.158.126/0001-63;RUA RODOLFO SANTOS;369;;CEARA;45345-000;ETANOL;01/07/2020;3,449;2,87;R$ / litro;HORA
NE;BA;JAGUAQUARA;AUTO POSTO DE COMBUSTIVEIS INACIO LTDA - ME; 09.158.126/0001-63;RUA RODOLFO SANTOS;369;;CEARA;45345-000;DIESEL;01/07/2020;3,299;2,88;R$ / litro;HORA
NE;BA;JEQUIE;AUTO POSTO BORDA DA MATA LTDA; 06.319.220/0001-69;AVENIDA CESAR BORGES;S/N;QD.HLT 13 A  15;SAO JUDAS TADEU;45200-970;GASOLINA;01/07/2020;4,47;;R$ / litro;BRANCA
NE;BA;JEQUIE;AUTO POSTO BORDA DA MATA LTDA; 06.319.220/0001-69;AVENIDA CESAR BORGES;S/N;QD.HLT 13 A  15;SAO JUDAS TADEU;45200-970;ETANOL;01/07/2020;3,37;;R$ / litro;BRANCA
NE;BA;JEQUIE;AUTO POSTO BORDA DA MATA LTDA; 06.319.220/0001-69;AVENIDA CESAR BORGES;S/N;QD.HLT 13 A  15;SAO JUDAS TADEU;45200-970;DIESEL S10;01/07/2020;3,349;;R$ / litro;BRANCA
NE;BA;JEQUIE;POSTO SANTA RITA DE DERIVADOS DE PETROLEO LTDA; 34.413.971/0001-85;AVENIDA GOVERNADOR AURELIO VIAN;SN;A;KENNEDY;45201-475;GASOLINA;01/07/2020;4,46;3,5751;R$ / litro;BRANCA
NE;BA;JEQUIE;POSTO SANTA RITA DE DERIVADOS DE PETROLEO LTDA; 34.413.971/0001-85;AVENIDA GOVERNADOR AURELIO VIAN;SN;A;KENNEDY;45201-475;ETANOL;01/07/2020;3,39;2,4559;R$ / litro;BRANCA
NE;BA;JEQUIE;POSTO SANTA RITA DE DERIVADOS DE PETROLEO LTDA; 34.413.971/0001-85;AVENIDA GOVERNADOR AURELIO VIAN;SN;A;KENNEDY;45201-475;DIESEL;01/07/2020;3,13;2,7446;R$ / litro;BRANCA
NE;BA;JEQUIE;POSTO SANTA RITA DE DERIVADOS DE PETROLEO LTDA; 34.413.971/0001-85;AVENIDA GOVERNADOR AURELIO VIAN;SN;A;KENNEDY;45201-475;DIESEL S10;01/07/2020;3,19;2,8451;R$ / litro;BRANCA
NE;BA;JEQUIE;COMERCIO DE DERIVADOS DE PETRÓLEO BARRETO LTDA.; 34.214.809/0001-38;AVENIDA FRANZ GEDEON;250;0;CENTRO;45200-130;GASOLINA;01/07/2020;4,5;3,8289;R$ / litro;IPIRANGA
NE;BA;JEQUIE;COMERCIO DE DERIVADOS DE PETRÓLEO BARRETO LTDA.; 34.214.809/0001-38;AVENIDA FRANZ GEDEON;250;0;CENTRO;45200-130;ETANOL;01/07/2020;3,3;2,7993;R$ / litro;IPIRANGA
NE;BA;JEQUIE;COMERCIO DE DERIVADOS DE PETRÓLEO BARRETO LTDA.; 34.214.809/0001-38;AVENIDA FRANZ GEDEON;250;0;CENTRO;45200-130;DIESEL;01/07/2020;3,26;2,9498;R$ / litro;IPIRANGA
NE;BA;JEQUIE;COMERCIO DE DERIVADOS DE PETRÓLEO BARRETO LTDA.; 34.214.809/0001-38;AVENIDA FRANZ GEDEON;250;0;CENTRO;45200-130;DIESEL S10;01/07/2020;3,36;2,9991;R$ / litro;IPIRANGA
NE;BA;JEQUIE;ASSEL COMERCIO E DERIVADOS DO PETRÓLEO LTDA; 07.645.394/0001-84;AVENIDA LOMANTO JUNIOR;1204;;JOAQUIM ROMÃ;45200-000;GASOLINA;01/07/2020;4,45;3,6452;R$ / litro;BRANCA
NE;BA;JEQUIE;ASSEL COMERCIO E DERIVADOS DO PETRÓLEO LTDA; 07.645.394/0001-84;AVENIDA LOMANTO JUNIOR;1204;;JOAQUIM ROMÃ;45200-000;ETANOL;01/07/2020;3,36;1,9017;R$ / litro;BRANCA
NE;BA;JEQUIE;ASSEL COMERCIO E DERIVADOS DO PETRÓLEO LTDA; 07.645.394/0001-84;AVENIDA LOMANTO JUNIOR;1204;;JOAQUIM ROMÃ;45200-000;DIESEL;01/07/2020;3,029;2,7818;R$ / litro;BRANCA
NE;BA;POCOES;QUEIROZ SANTOS COMÉRCIO DE COMBUSTIVEL LTDA; 07.183.283/0001-01;RUA GERMANO BATISTA DE SOUZA;320;;PITUBA;45260-000;GASOLINA;01/07/2020;4,199;3,68;R$ / litro;BRANCA
NE;BA;POCOES;QUEIROZ SANTOS COMÉRCIO DE COMBUSTIVEL LTDA; 07.183.283/0001-01;RUA GERMANO BATISTA DE SOUZA;320;;PITUBA;45260-000;ETANOL;01/07/2020;3,149;2,518;R$ / litro;BRANCA
NE;BA;POCOES;QUEIROZ SANTOS COMÉRCIO DE COMBUSTIVEL LTDA; 07.183.283/0001-01;RUA GERMANO BATISTA DE SOUZA;320;;PITUBA;45260-000;DIESEL;01/07/2020;3,149;2,67;R$ / litro;BRANCA
NE;BA;POCOES;R. R COM. VAREJ. E TRANSP. DE DERIV. DE PETRÓLEO LTDA; 06.165.285/0001-05;RUA TIMOTEO GONÇALVES DA COSTA;79;;CENTRO;45260-000;GASOLINA;01/07/2020;4,299;;R$ / litro;IPIRANGA
NE;BA;POCOES;R. R COM. VAREJ. E TRANSP. DE DERIV. DE PETRÓLEO LTDA; 06.165.285/0001-05;RUA TIMOTEO GONÇALVES DA COSTA;79;;CENTRO;45260-000;ETANOL;01/07/2020;3,149;;R$ / litro;IPIRANGA
NE;BA;POCOES;R. R COM. VAREJ. E TRANSP. DE DERIV. DE PETRÓLEO LTDA; 06.165.285/0001-05;RUA TIMOTEO GONÇALVES DA COSTA;79;;CENTRO;45260-000;DIESEL;01/07/2020;3,149;;R$ / litro;IPIRANGA
NE;BA;POCOES;POÇOES DERIVADOS DE PETROLEO LTDA; 05.799.060/0001-30;RUA VIRGILIO DAMASIO;1;;LAGOA GRANDE;45260-000;GASOLINA;01/07/2020;4,299;3,7494;R$ / litro;IPIRANGA
NE;BA;POCOES;POÇOES DERIVADOS DE PETROLEO LTDA; 05.799.060/0001-30;RUA VIRGILIO DAMASIO;1;;LAGOA GRANDE;45260-000;ETANOL;01/07/2020;3,149;2,6372;R$ / litro;IPIRANGA
NE;BA;POCOES;POÇOES DERIVADOS DE PETROLEO LTDA; 05.799.060/0001-30;RUA VIRGILIO DAMASIO;1;;LAGOA GRANDE;45260-000;DIESEL;01/07/2020;3,149;2,7234;R$ / litro;IPIRANGA
NE;BA;POCOES;POÇOES DERIVADOS DE PETROLEO LTDA; 05.799.060/0001-30;RUA VIRGILIO DAMASIO;1;;LAGOA GRANDE;45260-000;DIESEL S10;01/07/2020;3,349;2,7301;R$ / litro;IPIRANGA
NE;BA;POCOES;EZENILDA CÉLIA NOVAIS LABANCA; 14.987.317/0001-78;PRACA CORONEL RAIMUNDO PEREIRA DE MAGALHÃES;211;;CENTRO;45260-000;GASOLINA;01/07/2020;4,3;3,6198;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;POCOES;EZENILDA CÉLIA NOVAIS LABANCA; 14.987.317/0001-78;PRACA CORONEL RAIMUNDO PEREIRA DE MAGALHÃES;211;;CENTRO;45260-000;ETANOL;01/07/2020;3,25;2,8496;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;POCOES;EZENILDA CÉLIA NOVAIS LABANCA; 14.987.317/0001-78;PRACA CORONEL RAIMUNDO PEREIRA DE MAGALHÃES;211;;CENTRO;45260-000;DIESEL;01/07/2020;3,15;2,9951;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;POCOES;POSTO E HOTEL PITUBA LTDA; 14.986.103/0001-87;RODOVIA BR 116;S/N;KM 766,620;SEDE;45260-000;GASOLINA;01/07/2020;4,299;3,7297;R$ / litro;IPIRANGA
NE;BA;POCOES;POSTO E HOTEL PITUBA LTDA; 14.986.103/0001-87;RODOVIA BR 116;S/N;KM 766,620;SEDE;45260-000;ETANOL;01/07/2020;3,299;2,7112;R$ / litro;IPIRANGA
NE;BA;POCOES;POSTO E HOTEL PITUBA LTDA; 14.986.103/0001-87;RODOVIA BR 116;S/N;KM 766,620;SEDE;45260-000;DIESEL;01/07/2020;3,149;2,8648;R$ / litro;IPIRANGA
NE;BA;POCOES;POSTO E HOTEL PITUBA LTDA; 14.986.103/0001-87;RODOVIA BR 116;S/N;KM 766,620;SEDE;45260-000;DIESEL S10;01/07/2020;3,249;2,9014;R$ / litro;IPIRANGA
NE;BA;POCOES;AUTO POSTO REFORCO LTDA; 13.315.486/0001-07;RODOVIA BR 116;S/N;KM 768;PITUBA;45260-000;GASOLINA;01/07/2020;4,43;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;POCOES;AUTO POSTO REFORCO LTDA; 13.315.486/0001-07;RODOVIA BR 116;S/N;KM 768;PITUBA;45260-000;ETANOL;01/07/2020;3,34;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;POCOES;AUTO POSTO REFORCO LTDA; 13.315.486/0001-07;RODOVIA BR 116;S/N;KM 768;PITUBA;45260-000;DIESEL;01/07/2020;3,25;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;POCOES;AUTO POSTO REFORCO LTDA; 13.315.486/0001-07;RODOVIA BR 116;S/N;KM 768;PITUBA;45260-000;DIESEL S10;01/07/2020;3,3;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;PORTO SEGURO;EBANO DERIVADOS DE PETROLEO LTDA; 07.496.427/0001-71;RUA A, LOTE 09, QUADRA B;9;;CAMBOLO;45810-000;GASOLINA;01/07/2020;4,499;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;PORTO SEGURO;EBANO DERIVADOS DE PETROLEO LTDA; 07.496.427/0001-71;RUA A, LOTE 09, QUADRA B;9;;CAMBOLO;45810-000;DIESEL;01/07/2020;3,78;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;PORTO SEGURO;EBANO DERIVADOS DE PETROLEO LTDA; 07.496.427/0001-71;RUA A, LOTE 09, QUADRA B;9;;CAMBOLO;45810-000;DIESEL S10;01/07/2020;3,88;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;PORTO SEGURO;AUTO POSTO NAVEGANTES LTDA; 07.200.913/0001-09;AVENIDA AVENIDA DOS NAVEGANTES;311;;CENTRO;45810-000;GASOLINA;01/07/2020;4,49;;R$ / litro;BRANCA
NE;BA;PORTO SEGURO;AUTO POSTO NAVEGANTES LTDA; 07.200.913/0001-09;AVENIDA AVENIDA DOS NAVEGANTES;311;;CENTRO;45810-000;ETANOL;01/07/2020;3,35;;R$ / litro;BRANCA
NE;BA;PORTO SEGURO;AUTO POSTO NAVEGANTES LTDA; 07.200.913/0001-09;AVENIDA AVENIDA DOS NAVEGANTES;311;;CENTRO;45810-000;DIESEL S10;01/07/2020;3,99;;R$ / litro;BRANCA
NE;BA;PORTO SEGURO;RENATO KOTAIT JÚNIOR - ME.; 04.847.270/0001-93;RODOVIA 001;1860;KM 44;TRANCOSO;45810-000;GASOLINA;01/07/2020;4,63;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;PORTO SEGURO;RENATO KOTAIT JÚNIOR - ME.; 04.847.270/0001-93;RODOVIA 001;1860;KM 44;TRANCOSO;45810-000;ETANOL;01/07/2020;3,65;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;PORTO SEGURO;RENATO KOTAIT JÚNIOR - ME.; 04.847.270/0001-93;RODOVIA 001;1860;KM 44;TRANCOSO;45810-000;DIESEL;01/07/2020;3,61;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;PORTO SEGURO;RENATO KOTAIT JÚNIOR - ME.; 04.847.270/0001-93;RODOVIA 001;1860;KM 44;TRANCOSO;45810-000;DIESEL S10;01/07/2020;3,66;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;PORTO SEGURO;SULBAHIA COMBUSTIVEIS LTDA; 05.841.787/0001-38;AVENIDA ADNO MUSSER;3200;;MIRANTE CARAVELAS;45810-000;GASOLINA;01/07/2020;4,4;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;PORTO SEGURO;SULBAHIA COMBUSTIVEIS LTDA; 05.841.787/0001-38;AVENIDA ADNO MUSSER;3200;;MIRANTE CARAVELAS;45810-000;ETANOL;01/07/2020;3,89;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;PORTO SEGURO;SULBAHIA COMBUSTIVEIS LTDA; 05.841.787/0001-38;AVENIDA ADNO MUSSER;3200;;MIRANTE CARAVELAS;45810-000;DIESEL;01/07/2020;3,59;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;BA;PORTO SEGURO;SULBAHIA COMBUSTIVEIS LTDA; 05.841.787/0001-38;AVENIDA ADNO MUSSER;3200;;MIRANTE CARAVELAS;45810-000;DIESEL S10;01/07/2020;3,69;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
